A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,1,16242,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,2.9,0
5,12,3096,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,25.49,0
0,10,14928,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,9.04,0
0,3,68302,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,9.35,0
0,8,54429,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,25.32,0
0,16,1530,0,0,0.0,0.0,0,0,0,0,1,0.0,1,1,2,0.0,0.0,24.45,1
0,4,3470,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,7.1,0
0,2,353145,0,1,0.12,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,6.94,0
0,2,208,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,30.13,0
0,6,5531,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,25.26,1
0,10,27874,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,18.04,0
0,7,118918,0,0,0.0,0.0,0,0,2,1,2,0.0,1,0,1,0.0,0.0,15.25,0
0,12,4645,0,0,0.0,0.0,0,0,0,3,3,0.0,1,0,1,0.0,0.0,41.96,1
0,17,0,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,84.61,0
0,5,37,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,33.7,0
0,8,31693,1,0,0.0,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,18.32,1
0,13,31301,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,95.47,1
0,17,4533,0,0,0.0,0.0,0,0,0,1,3,0.0,1,0,2,0.0,0.0,51.95,0
3,12,105222,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,90.63,0
0,16,414190,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,85.9,1
0,8,1425,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,27.64,0
0,8,16797,0,3,0.02,0.0,0,0,0,1,2,0.0,1,0,3,0.0,0.0,5.29,0
0,8,731,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,30.98,0
0,9,1520,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,30.61,0
0,8,4127,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,86.11,1
0,10,6995,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,52.37,1
0,13,11783,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,31.13,0
0,8,2494,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,7.97,0
0,5,0,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,43.94,0
0,11,28102,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.76,0
0,17,55573,0,0,0.0,0.0,0,0,17,3,7,301.94,7,0,5,301.94,301.94,12.73,1
0,7,125364,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,1,0.0,0.0,4.94,0
0,1,228,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,6.28,0
0,4,11833,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,11.5,0
0,10,10989,0,3,0.06,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.8,0
1,2,33038,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.09,0
1,4,5100,2,0,0.0,0.019,0,0,0,1,1,0.0,1,0,2,0.0,0.0,36.77,0
0,16,8333,0,6,0.003,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,91.19,1
0,2,6649,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,5.98,0
0,14,119846,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.28,0
0,14,14641,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,83.63,0
0,5,587,0,8,0.015,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,82.59,0
0,7,10658,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,19.52,0
0,5,39100,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.61,0
0,4,6688,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.35,1
0,13,28433,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.8,0
0,4,364190,0,0,0.0,0.0,0,0,17,1,1,0.0,1,0,1,0.0,0.0,6.63,0
0,7,6332,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,21.98,0
0,1,14572,0,4,0.375,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,6.99,1
0,8,1103,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.7,0
1,11,65700,0,3,0.004,0.0,0,3,13,0,1,0.0,1,0,1,0.0,0.0,92.23,1
0,5,1556,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,7.86,0
1,1,39749,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,6.62,0
0,3,4153,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,24.85,0
0,15,11039,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,36.34,0
0,8,29367,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,51.71,0
0,1,597,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.07,0
0,3,844,0,5,0.081,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.59,0
5,12,4137,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,3,0.0,0.0,50.55,1
0,1,550,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,6.0,0
0,7,381,12,0,0.0,0.001,12,0,0,0,5,0.0,1,0,1,0.0,0.0,39.24,1
1,5,13692,0,2,0.014,0.0,0,1,0,0,2,0.0,1,0,3,0.0,0.0,12.71,0
0,4,321,0,0,0.0,0.0,0,0,17,1,1,0.0,1,0,1,0.0,0.0,6.49,1
0,1,1988,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,15.13,0
1,12,7250,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,7.28,1
0,16,18,0,1,0.0,0.0,0,1,0,0,1,0.0,1,0,1,0.0,0.0,28.69,0
0,3,4808,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,27.57,0
0,2,1325,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,0.18,0
1,3,107535,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,14.15,0
0,2,3424,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,2.89,0
0,11,217,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,94.37,0
0,4,1401,0,0,0.0,0.0,0,0,0,2,2,0.0,1,0,2,0.0,0.0,8.18,0
0,1,6433,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,2,0.0,0.0,0.34,0
0,2,10,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,20.36,0
0,1,27164,1,1,0.333,0.5,0,0,0,1,1,0.0,1,0,1,0.0,0.0,1.71,0
0,10,4278,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,19.79,0
2,16,57106,0,2,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,86.07,1
0,2,60411,0,1,0.009,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,7.61,0
0,4,65,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,67.53,0
0,9,31342,0,2,0.0,0.0,0,2,0,1,1,0.0,1,0,1,0.0,0.0,32.26,1
0,1,82,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,1.98,0
0,6,5655,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,3.62,0
0,6,33219,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,28.4,0
0,2,23993,0,0,0.0,0.0,0,0,2,2,1,0.0,1,0,1,0.0,0.0,40.37,0
0,2,71,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,26.18,0
0,8,22041,1,1,0.0,1.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,44.37,1
0,7,640,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,53.95,0
1,8,100887,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,40.33,1
1,5,33684,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,15.71,0
0,15,25945,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,88.86,0
0,4,1326,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,12.05,0
0,9,1916,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,16.69,1
0,17,29023,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.44,0
0,8,619,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,17.45,0
0,10,415,0,3,0.005,0.0,0,3,0,1,1,0.0,1,0,1,0.0,0.0,33.43,0
0,9,400,0,0,0.0,0.0,0,0,0,0,2,0.0,1,2,3,0.0,0.0,14.81,0
0,16,9526,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,0.48,0
0,12,6752,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,4,0.0,0.0,58.46,0
0,9,30673,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,76.12,0
0,12,6,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.43,0
0,13,868,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,38.12,1
0,11,329,0,0,0.0,0.0,0,0,0,0,6,0.0,1,0,4,0.0,0.0,54.68,1
0,17,67601,0,0,0.0,0.0,0,0,2,2,1,0.0,1,0,2,0.0,0.0,75.38,1
0,14,4175,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,36.58,0
0,1,21025,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,2.88,0
0,4,34929,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,98.02,0
0,14,10876,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,89.58,1
0,16,10498,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,92.63,0
0,6,716,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,93.52,1
0,10,376730,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,10.85,1
0,17,641,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,31.11,0
0,14,10194,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,45.05,0
0,6,1342,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,18.98,1
0,15,4395,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,18.44,1
0,5,15848,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.7,0
0,9,1523,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,48.02,0
0,2,1202,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,1.45,0
0,13,4449,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,0.87,0
0,7,375,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,11.29,0
1,10,105505,0,8,0.095,0.0,0,8,2,0,2,0.0,1,0,1,0.0,0.0,22.23,0
0,6,195,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.88,1
0,7,15164,0,8,0.0,0.0,0,4,0,0,1,0.0,1,0,1,0.0,0.0,90.63,0
0,4,263376,0,3,0.094,0.0,0,0,7,1,1,0.0,1,0,2,0.0,0.0,49.27,1
0,13,387,0,0,0.0,0.0,0,0,2,3,3,152.4,3,0,3,152.4,152.4,74.16,1
0,3,15070,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,45.41,0
0,15,7477,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,46.56,0
0,9,304,0,1,1.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,38.19,1
0,4,9111,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,10.26,0
0,14,72839,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.37,0
0,3,396,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,24.35,0
0,18,8348,5,0,0.0,0.0,0,0,2,1,1,0.0,3,0,1,0.0,0.0,87.66,1
0,3,1281,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,4.8,0
0,6,122609,0,0,0.0,0.0,0,0,0,3,3,0.0,1,0,1,0.0,0.0,42.56,1
0,7,1109,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,19.5,1
2,2,50884,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,6.11,0
0,14,12501,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,10.32,1
0,12,2938,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,32.45,0
1,10,18140,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.07,1
0,8,79848,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.86,0
15,19,1510,0,0,0.0,0.0,0,0,13,1,2,0.0,2,0,2,0.0,0.0,86.49,0
0,13,22098,2,4,0.004,0.0,0,0,0,1,5,0.0,2,0,1,0.0,0.0,4.3,0
0,6,21285,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,32.58,1
0,9,76674,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,17.34,1
1,2,64782,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,3,0.0,0.0,2.7,0
0,6,958,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.09,0
0,7,72293,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.67,1
0,9,742,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,41.37,1
0,4,22409,0,3,0.01,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,1.07,0
0,1,31,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,3,0.0,0.0,14.1,0
0,7,20346,0,0,0.0,0.0,0,0,18,0,3,0.0,1,0,5,0.0,0.0,9.82,1
2,9,65157,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,17.4,0
0,13,17662,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,11.07,0
0,5,2257,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,6.36,0
0,11,1577,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,24.31,1
6,1,33886,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,0.85,0
0,3,352700,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,23.62,0
0,2,3370,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,19.9,0
0,2,59384,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.12,0
0,9,364313,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,14.72,0
0,9,56784,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,3.68,0
0,13,6188,3,0,0.0,0.0,0,0,17,1,1,0.0,1,1,2,0.0,0.0,90.34,1
0,10,1026,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,77.27,1
0,9,27338,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,5.02,0
0,4,2653,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,7.2,0
0,6,4422,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,20.67,1
4,11,54704,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,52.07,0
0,6,663,0,0,0.0,0.0,0,0,0,2,2,159.03,2,0,2,159.03,159.03,72.21,1
3,8,28756,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,5.18,1
0,7,2076,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,4.62,0
0,9,6346,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,83.81,0
0,1,123,0,0,0.0,0.0,0,0,0,2,5,0.0,1,0,1,0.0,0.0,62.21,0
0,18,6388,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,28.28,0
0,8,17998,0,1,0.036,0.0,0,1,0,0,3,0.0,1,0,4,0.0,0.0,6.95,0
0,13,234,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,19.96,1
0,7,7090,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,14.52,0
1,15,6862,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,27.57,0
0,15,203,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,54.68,0
0,10,12317,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,26.02,0
0,5,16150,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,61.38,1
0,9,2346,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,1.94,0
0,3,6271,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,8.57,0
1,15,5145,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,1.91,0
0,3,459418,0,2,0.003,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,7.09,0
0,9,9708,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,3.45,0
0,7,38,0,1,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,44.6,1
1,2,49642,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,14.4,0
0,4,224,1,0,0.0,0.0,0,0,2,1,1,0.0,2,0,1,0.0,0.0,6.77,1
0,14,3579,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,52.65,0
0,17,1967,0,4,0.081,0.0,0,0,7,0,2,0.0,1,0,4,0.0,0.0,49.47,1
0,10,14140,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,43.57,0
2,9,382087,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,29.94,1
1,18,4943,0,1,0.0,0.0,0,0,0,0,1,0.0,1,0,5,0.0,0.0,66.89,1
0,5,27,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,44.53,0
0,2,6660,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.9,1
0,5,89559,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.82,0
0,13,22049,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.69,0
0,8,5967,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,12.31,0
0,1,10214,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,6.58,0
0,3,5846,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,8.07,0
0,2,16621,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,0.81,0
0,2,28590,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.87,0
0,11,15732,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,33.36,0
0,1,1779,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,62.41,0
0,4,12776,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,68.46,0
0,2,644,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,63.71,0
0,3,1893,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,15.66,0
0,10,24162,0,0,0.0,0.0,0,0,13,0,1,0.0,1,1,2,0.0,0.0,11.2,0
0,1,22434,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,1.1,0
0,4,25378,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,14.92,0
0,2,60004,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,25.76,0
0,15,8276,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,90.52,0
2,12,15823,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,38.01,0
0,6,5920,0,0,0.0,0.0,0,0,0,2,2,0.0,1,0,2,0.0,0.0,28.74,1
0,8,1894,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,4,0.0,0.0,15.11,0
0,3,25,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,4,0.0,0.0,17.46,0
0,6,17622,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,4.57,0
0,12,13956,0,2,0.01,0.0,0,2,0,0,4,0.0,1,0,1,0.0,0.0,31.66,1
0,11,18729,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,48.08,0
0,13,16373,0,3,0.004,0.0,0,1,13,0,1,0.0,1,0,2,0.0,0.0,27.33,0
0,12,7506,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,3,0.0,0.0,36.23,0
0,9,28415,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.1,0
0,4,10292,0,2,0.008,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,3.45,0
0,10,22326,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,6.1,1
0,2,5337,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,4,0.0,0.0,12.06,0
0,10,1086,2,1,1.0,1.0,0,0,0,0,4,0.0,1,0,2,0.0,0.0,16.0,0
1,9,112811,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,18.27,0
0,3,323642,0,0,0.0,0.0,0,0,2,2,2,0.0,2,0,2,0.0,0.0,36.04,1
0,3,11324,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,5.45,0
0,10,76813,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,12.68,0
3,13,8000,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,4,0.0,0.0,55.43,0
0,14,899,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,65.98,0
0,5,53,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.71,0
0,3,1346,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,7.08,0
0,5,29710,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,4.43,0
0,6,25201,0,3,0.024,0.0,0,3,0,1,1,0.0,1,0,4,0.0,0.0,43.96,0
0,10,16785,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,97.17,0
0,8,7494,0,0,0.0,0.0,0,0,0,1,4,123.25,4,0,1,123.25,123.25,42.74,0
1,4,11220,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.61,0
0,5,131366,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,3,0.0,0.0,9.48,1
0,8,440,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,17.35,0
0,3,10758,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,12.81,0
0,8,346692,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,33.27,0
0,4,9916,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,15.79,0
4,10,584,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,1,0.0,0.0,62.69,0
0,9,6008,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,84.17,0
0,3,41,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,6.9,0
0,15,18044,5,0,0.0,0.0,0,0,0,2,4,0.0,4,0,1,0.0,0.0,75.16,0
0,14,80703,2,4,0.002,0.0,2,4,0,2,2,654.84,2,0,2,654.84,654.84,92.52,1
0,13,4838,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.83,0
0,7,12020,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,33.22,0
1,8,19035,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.06,0
0,13,3010,0,18,0.003,0.0,0,15,2,0,2,0.0,1,0,3,0.0,0.0,86.5,0
0,1,645,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,5.82,0
0,5,876,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,25.19,0
2,8,361050,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,13.45,0
1,2,19541,0,0,0.0,0.0,0,0,13,1,2,0.0,2,0,2,0.0,0.0,22.82,0
0,2,2970,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,22.78,0
0,4,3843,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,3.9,0
0,11,462706,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,11.51,1
0,2,20326,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,0.08,0
0,1,19911,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,0.42,0
0,4,2460,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,11.65,0
0,12,2855,0,2,0.167,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,29.31,1
0,13,1197,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,34.15,0
