A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
2,14,5099,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,33.04,1
1,14,23771,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,78.59,1
0,13,1655,2,0,0.0,0.0,0,0,1,1,2,95.092,2,0,1,95.09,95.092,79.99,1
1,7,448788,0,0,0.0,0.0,0,0,17,0,2,0.0,1,0,3,0.0,0.0,49.04,1
0,15,8224,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.32,1
0,9,100118,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,49.42,1
0,12,4147,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,1,0.0,0.0,79.84,1
0,10,2427,0,0,0.0,0.0,0,0,10,1,1,0.0,1,0,2,0.0,0.0,89.29,1
0,13,426,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.66,1
0,12,328,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,3,0.0,0.0,40.6,1
0,12,1284,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,47.38,1
0,5,23383,0,1,0.52,0.0,0,0,1,0,2,0.0,1,0,1,0.0,0.0,23.18,1
0,11,118911,0,1,0.015,0.0,0,0,1,0,2,0.0,1,1,2,0.0,0.0,25.39,1
0,14,430807,0,1,0.016,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,33.42,1
0,15,6582,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,12.48,1
0,10,456928,1,0,0.0,0.0,0,0,3,1,1,0.0,1,0,1,0.0,0.0,83.92,1
1,6,299481,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,24.41,1
0,8,865,0,0,0.0,0.0,0,0,1,3,3,0.0,3,0,5,0.0,0.0,21.98,1
1,5,305848,3,4,0.009,0.0,1,3,0,0,1,0.0,1,0,1,0.0,0.0,46.69,1
0,10,7807,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,78.42,1
0,11,6169,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,65.71,1
2,10,102898,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,3.36,1
0,14,35827,0,1,0.905,0.0,0,0,0,0,4,0.0,1,0,5,0.0,0.0,12.37,1
0,10,88788,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,10.08,1
0,12,4752,0,1,0.077,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,68.4,1
0,12,9744,0,0,0.0,0.0,0,0,5,0,1,0.0,1,0,1,0.0,0.0,18.8,1
0,10,7649,0,0,0.0,0.0,0,0,1,0,2,0.0,1,0,1,0.0,0.0,25.33,1
0,8,67336,0,2,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,85.66,1
0,8,8082,0,0,0.0,0.0,0,0,10,0,2,0.0,1,0,2,0.0,0.0,46.78,1
1,7,121032,0,1,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,17.46,1
0,7,557,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,23.17,1
1,13,99441,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.87,1
0,3,62055,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,7.96,1
0,9,4299,0,0,0.0,0.0,0,0,16,1,1,0.0,1,0,1,0.0,0.0,25.43,1
0,11,1766,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,26.7,1
0,10,176741,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.49,1
0,14,16196,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,37.04,1
0,10,16523,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,48.99,1
1,12,3853,1,0,0.0,0.0,0,0,1,0,2,0.0,1,0,2,0.0,0.0,14.19,1
1,11,99835,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,37.76,1
0,11,2315,0,3,0.001,0.0,0,2,1,0,1,0.0,1,0,1,0.0,0.0,78.62,1
0,13,6088,0,0,0.0,0.0,0,0,17,1,2,0.0,2,0,1,0.0,0.0,20.9,1
0,9,7181,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,18.76,1
1,8,20608,0,0,0.0,0.0,0,0,3,1,2,0.0,2,0,1,0.0,0.0,36.73,1
0,7,4198,0,13,0.002,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,8.23,1
2,6,108026,0,3,0.0,0.0,0,3,2,0,2,0.0,1,0,2,0.0,0.0,32.49,1
0,13,5371,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,88.93,1
0,10,4157,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,89.48,1
0,13,23942,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,84.29,1
0,6,75,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,42.25,1
0,9,60938,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,28.65,1
0,14,85013,3,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.23,1
0,13,1385,0,0,0.0,0.0,0,0,4,0,1,0.0,1,0,1,0.0,0.0,53.4,1
0,11,199,0,0,0.0,0.0,0,0,6,1,1,0.0,1,0,2,0.0,0.0,42.48,1
0,12,1094,4,3,0.001,0.002,0,0,1,0,1,0.0,1,0,1,0.0,0.0,94.06,1
0,8,21316,0,2,0.0,0.0,0,0,8,0,1,0.0,1,0,3,0.0,0.0,24.16,1
1,14,8961,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,76.72,1
0,9,499,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,40.07,1
0,9,1307,0,0,0.0,0.0,0,0,6,0,2,0.0,1,0,2,0.0,0.0,26.48,1
0,13,117,0,0,0.0,0.0,0,0,5,0,3,0.0,1,0,5,0.0,0.0,19.35,1
1,10,4853,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,42.89,1
0,11,31302,0,0,0.0,0.0,0,0,1,0,4,0.0,1,0,2,0.0,0.0,28.47,1
0,13,14957,0,3,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,58.04,1
0,9,5756,0,0,0.017,0.017,0,0,1,0,1,0.0,1,0,2,0.0,0.0,23.29,1
0,7,5361,0,3,0.004,0.0,0,1,0,0,3,0.0,1,0,3,0.0,0.0,20.37,1
0,11,238,0,1,0.019,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,23.88,1
0,7,866,0,0,0.004,0.0,0,0,2,3,3,0.0,3,0,5,0.0,0.0,23.39,1
0,9,77066,0,0,0.0,0.003,0,0,2,3,3,0.0,3,0,1,0.0,0.0,85.12,1
1,13,95541,0,0,0.0,0.0,0,0,7,0,2,0.0,1,0,1,0.0,0.0,45.95,1
1,9,16886,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,13.66,1
3,11,14254,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,47.42,1
1,14,34741,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,53.86,1
0,15,1546,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,4,0.0,0.0,7.37,1
0,7,942,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,28.12,1
0,14,177,2,1,0.0,0.004,0,0,0,0,2,0.0,1,0,2,0.0,0.0,71.72,1
0,11,593604,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,14.03,1
0,10,11,0,0,0.0,0.0,0,0,1,1,2,0.0,2,0,1,0.0,0.0,72.3,1
0,8,7,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,28.8,1
0,13,1570,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,19.65,1
0,7,1401,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,28.77,1
0,11,243,0,0,0.008,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,20.51,1
0,6,361546,0,0,0.0,0.0,0,0,4,1,1,0.0,1,0,1,0.0,0.0,41.65,1
0,16,2589,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,17.9,1
0,10,20,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,67.25,1
0,12,26957,3,0,0.0,0.0,0,0,7,1,1,0.0,2,0,1,0.0,0.0,19.44,1
0,12,17571,0,0,0.0,0.0,0,0,5,1,1,0.0,1,0,1,0.0,0.0,63.95,1
0,7,15365,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.22,1
1,10,23152,1,0,0.0,0.115,0,0,2,0,2,0.0,1,0,2,0.0,0.0,37.09,1
0,8,8180,0,0,0.0,0.0,0,0,17,0,1,0.0,1,0,1,0.0,0.0,25.82,1
0,9,44718,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,24.81,1
2,15,4523,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,5.87,1
0,18,9005,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,95.96,1
0,15,4946,0,4,0.005,0.0,0,2,1,0,3,0.0,1,0,2,0.0,0.0,43.01,1
0,12,5871,0,1,0.0,0.0,0,0,1,1,2,0.0,1,0,3,0.0,0.0,8.9,1
0,6,1090,0,1,0.014,0.0,0,0,3,0,1,0.0,1,0,2,0.0,0.0,10.56,1
0,13,2379,0,1,0.0,0.0,0,1,1,0,1,0.0,1,0,2,0.0,0.0,24.86,1
0,12,2,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,70.2,1
0,10,1105,0,0,0.0,0.0,0,0,8,0,2,0.0,1,0,1,0.0,0.0,78.0,1
0,8,1759,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.68,1
0,10,13473,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,39.4,1
0,12,12350,0,0,0.0,0.0,0,0,14,2,2,16.145,2,0,3,16.14,16.145,39.43,1
0,10,4470,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,4,0.0,0.0,27.89,1
2,6,6639,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.75,1
0,11,18331,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,31.34,1
0,9,77278,2,1,0.006,0.01,1,1,2,1,2,134.521,2,0,3,134.52,134.521,57.57,1
0,10,275,0,2,0.0,0.0,0,0,0,1,2,0.0,1,0,2,0.0,0.0,29.16,1
0,7,7075,2,0,0.0,0.043,0,0,0,0,1,0.0,1,0,2,0.0,0.0,34.26,1
0,7,14763,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,75.28,1
0,5,398,0,0,0.0,0.0,0,0,16,3,3,45.185,1,0,5,45.19,45.185,44.79,1
0,15,7888,0,0,0.0,0.0,0,0,7,1,1,11.578,1,0,2,11.58,11.578,24.07,1
0,11,156,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,19.95,1
6,15,50282,0,0,0.0,0.0,0,0,12,0,2,0.0,1,0,4,0.0,0.0,3.4,1
0,7,1989,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.22,1
0,9,7108,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,72.23,1
0,14,10054,2,2,0.0,0.0,0,0,2,0,3,2.181,1,0,5,2.18,2.181,58.72,1
1,17,18665,1,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,17.17,1
0,4,463,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,7.76,1
0,12,20399,0,0,0.0,0.0,0,0,1,0,2,0.0,1,0,2,0.0,0.0,22.61,1
0,7,48550,0,0,0.0,0.0,0,0,2,2,2,0.0,1,0,2,0.0,0.0,27.04,1
0,12,463,0,2,0.172,0.0,0,0,1,0,2,0.0,1,0,1,0.0,0.0,8.7,1
2,9,33425,0,0,0.0,0.0,0,0,1,2,2,20.926,2,0,2,20.93,20.926,34.23,1
0,4,2162,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,31.54,1
0,7,158,2,0,0.0,0.511,1,0,0,1,1,110.261,1,0,1,110.26,110.261,92.82,1
1,11,2,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,81.22,1
0,6,46399,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,27.23,1
0,9,4140,0,0,0.0,0.0,0,0,1,1,1,17.957,1,0,1,17.96,17.957,89.55,1
0,8,21713,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,48.7,1
0,11,5653,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,37.88,1
0,4,157,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.16,1
0,8,27778,0,0,0.017,0.0,0,0,0,1,1,1.318,1,0,1,1.32,1.318,91.7,1
0,9,12475,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.9,1
0,7,4149,0,1,0.116,0.0,0,0,11,1,1,0.0,1,0,1,0.0,0.0,37.94,1
0,15,1384,0,6,0.008,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,78.13,1
0,7,5,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.58,1
0,10,7900,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,58.47,1
0,14,309,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,36.07,1
0,13,3971,0,1,0.0,0.0,0,0,1,0,1,0.0,1,0,3,0.0,0.0,30.1,1
0,13,4918,0,1,0.002,0.0,0,1,0,0,1,0.0,1,0,1,0.0,0.0,92.16,1
0,8,7185,0,0,0.0,0.0,0,0,1,0,2,0.0,1,0,6,0.0,0.0,14.19,1
0,10,6807,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,24.03,1
0,13,80338,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,15.68,1
0,15,51392,0,0,0.0,0.0,0,0,12,1,2,0.0,1,0,3,0.0,0.0,66.07,1
0,10,12624,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,99.16,1
0,6,478100,0,0,0.0,0.0,0,0,1,2,2,23.17,1,0,2,23.17,23.17,15.04,1
0,4,180800,0,2,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,49.36,1
0,8,100155,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,53.52,1
0,7,7684,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.48,1
0,10,26091,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,87.15,1
0,16,387506,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,90.96,1
0,6,437,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,13.99,1
1,16,17333,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,94.24,1
1,8,96193,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,18.15,1
2,14,308271,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,28.56,1
0,7,386879,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,30.44,1
2,19,6111,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,2,0.0,0.0,80.52,1
2,5,107904,0,2,0.0,0.0,0,2,2,0,1,0.0,1,1,2,0.0,0.0,25.59,1
0,5,219,1,1,0.018,0.0,1,0,0,2,2,60.867,2,0,4,60.87,60.867,36.87,1
0,12,11156,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,17.46,1
0,7,59897,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,82.17,1
0,4,4136,0,0,0.015,0.0,0,0,3,1,1,0.0,1,0,1,0.0,0.0,14.9,1
0,14,5357,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,1,0.0,0.0,54.49,1
0,8,7589,3,1,0.001,0.002,3,1,0,0,2,0.0,1,0,1,0.0,0.0,67.09,1
0,6,2242,0,0,0.001,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,83.88,1
0,6,21461,0,0,0.0,0.0,0,0,9,0,3,0.0,1,0,2,0.0,0.0,12.04,1
0,18,65951,0,4,0.0,0.0,0,4,2,0,3,0.0,1,0,1,0.0,0.0,93.29,1
0,14,3474,0,7,0.002,0.0,0,4,13,0,1,0.0,1,0,2,0.0,0.0,54.83,1
1,8,87663,0,0,0.0,0.0,0,0,7,1,1,0.0,1,0,1,0.0,0.0,15.01,1
2,9,13594,0,5,0.011,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,8.3,1
0,10,1230,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,10.94,1
1,10,20885,0,1,0.004,0.0,0,1,0,2,2,0.0,1,0,2,0.0,0.0,72.01,1
2,16,24376,1,0,0.0,0.0,1,0,7,0,1,0.0,1,0,2,0.0,0.0,79.86,1
0,6,633,0,1,0.011,0.0,0,0,2,1,2,0.0,2,0,2,0.0,0.0,24.44,1
0,4,784,0,0,0.0,0.0,0,0,1,2,2,379.622,2,0,2,379.62,379.622,30.66,1
0,13,225589,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,75.08,1
0,12,4149,0,5,0.003,0.0,0,2,1,0,2,0.0,1,0,7,0.0,0.0,57.29,1
0,9,14482,0,0,0.0,0.187,0,0,1,0,1,0.0,1,0,2,0.0,0.0,41.25,1
2,12,14371,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,18.58,1
0,15,7666,3,0,0.0,0.028,3,0,0,1,1,0.0,1,0,1,0.0,0.0,77.69,1
2,11,111546,0,5,0.003,0.0,0,2,1,0,3,0.0,1,0,7,0.0,0.0,58.4,1
2,8,34245,0,2,0.204,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,40.73,1
0,5,1702,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,2,0.0,0.0,17.03,1
0,12,50282,0,0,0.0,0.0,0,0,18,0,2,0.0,1,0,4,0.0,0.0,9.02,1
0,8,5905,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,27.43,1
0,2,2688,0,0,0.0,0.0,0,0,2,2,2,0.0,2,0,2,0.0,0.0,18.23,1
0,11,27766,0,1,0.393,0.0,0,0,0,1,1,31.349,1,0,2,31.35,31.349,93.49,1
0,10,70082,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,21.01,1
0,5,682,0,0,0.0,0.0,0,0,5,1,1,0.0,1,0,1,0.0,0.0,10.05,1
0,8,123,0,0,0.0,0.0,0,0,9,0,1,0.0,1,0,2,0.0,0.0,52.86,1
0,14,7658,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.9,1
0,6,295844,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,74.57,1
0,8,26804,1,1,0.0,0.0,0,0,0,1,1,0.0,1,1,2,0.0,0.0,19.46,1
0,18,17685,0,0,0.258,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,41.33,1
0,17,4438,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,2,0.0,0.0,35.45,1
3,17,4527,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,1,0.0,0.0,1.24,1
0,11,29930,0,2,0.0,0.0,0,2,9,1,2,0.0,1,0,2,0.0,0.0,49.27,1
0,12,1284,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,47.49,1
1,10,46,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,52.54,1
0,8,119996,0,0,0.008,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.54,1
2,13,4865,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,69.66,1
0,15,6075,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,5.77,1
2,11,85930,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,45.68,1
0,8,8295,0,0,0.0,0.0,0,0,3,0,1,0.0,1,0,2,0.0,0.0,16.75,1
0,5,792,0,0,0.0,0.0,0,0,1,2,3,0.0,3,0,4,0.0,0.0,15.33,1
0,8,17809,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,36.57,1
0,8,313967,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,11.48,1
0,8,950,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,25.96,1
0,4,6717,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,47.65,1
0,12,43424,4,0,0.0,0.003,4,0,0,1,1,0.0,1,0,1,0.0,0.0,96.13,1
2,16,645,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,60.2,1
3,5,36941,0,1,0.029,0.0,0,0,1,0,1,11.531,1,0,3,11.53,11.531,10.54,1
2,8,82783,0,3,0.0,0.0,0,0,5,1,1,0.0,1,0,2,0.0,0.0,37.37,1
0,8,13026,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,63.08,1
0,3,682,0,0,0.0,0.0,0,0,0,2,2,884.455,2,0,4,884.45,884.455,20.41,1
0,8,120717,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,24.03,1
0,10,3766,0,0,0.0,0.0,0,0,1,0,3,0.0,1,0,5,0.0,0.0,18.2,1
0,11,1197,1,1,0.008,0.0,1,0,9,0,2,0.0,1,0,2,0.0,0.0,14.37,1
0,5,5915,2,0,0.0,0.005,2,0,1,0,2,0.0,1,0,1,0.0,0.0,57.57,1
1,9,16726,0,0,0.012,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,15.71,1
0,10,15514,8,3,0.0,0.003,5,0,0,1,2,0.0,3,0,2,0.0,0.0,85.24,1
0,15,3330,0,0,0.0,0.0,0,0,1,1,2,0.0,2,0,2,0.0,0.0,22.63,1
0,12,2153,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,30.89,1
0,9,0,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,85.76,1
0,10,85121,0,0,0.0,0.0,0,0,0,2,1,0.0,1,0,1,0.0,0.0,66.8,1
0,14,824,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,23.11,1
1,4,588,0,0,0.0,0.0,0,0,0,3,3,473.962,3,0,5,473.96,473.962,45.09,1
0,12,868,1,1,0.0,0.92,0,0,0,1,3,0.0,1,0,5,0.0,0.0,46.5,1
0,11,18008,0,0,0.0,0.0,0,0,14,1,1,0.0,1,0,1,0.0,0.0,11.11,1
0,5,48523,0,0,0.0,0.0,0,0,16,0,7,0.0,1,0,4,0.0,0.0,4.62,1
2,15,317444,1,1,0.0,0.0,0,0,0,0,2,0.0,1,0,5,0.0,0.0,21.66,1
0,9,0,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,85.82,1
3,8,34688,0,0,0.0,0.0,0,0,1,2,2,0.0,2,0,3,0.0,0.0,55.93,1
0,14,11422,0,0,0.0,0.0,0,0,6,0,3,0.0,1,0,4,0.0,0.0,30.46,1
0,9,397875,0,1,0.0,0.0,0,0,1,0,2,0.0,1,0,1,0.0,0.0,25.62,1
0,10,1970,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,11.02,1
0,15,878,0,0,0.0,0.0,0,0,5,0,3,0.0,1,0,1,0.0,0.0,18.28,1
0,17,18302,0,0,0.001,0.0,0,0,2,2,2,0.0,2,0,2,0.0,0.0,42.95,1
0,8,8879,0,0,0.0,0.0,0,0,3,0,1,0.0,1,0,1,0.0,0.0,42.29,1
0,7,5818,1,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,46.53,1
0,4,5049,0,0,0.0,0.0,0,0,2,2,2,141.778,2,0,2,141.78,141.778,45.31,1
0,9,153,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,16.52,1
1,4,34355,0,0,0.407,0.0,0,0,10,1,1,0.0,1,0,2,0.0,0.0,11.14,1
1,10,95,0,3,0.012,0.0,0,1,2,0,1,0.0,1,0,3,0.0,0.0,20.31,1
0,12,9741,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,16.99,1
0,5,145,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,6.39,1
0,10,6691,0,0,0.0,0.0,0,0,4,0,2,0.0,1,0,1,0.0,0.0,26.68,1
0,11,1764,0,0,0.0,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,89.94,1
0,14,6272,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.73,1
0,4,694,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,8.98,1
0,7,1066,0,0,0.0,0.0,0,0,1,0,3,0.0,1,0,4,0.0,0.0,20.3,1
0,7,14650,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,74.72,1
0,6,12560,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,3.81,1
1,16,16866,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,66.9,1
0,14,3380,0,4,0.001,0.0,0,0,1,0,1,0.0,1,0,1,0.0,0.0,88.07,1
0,5,6635,0,0,0.0,0.0,0,0,1,0,1,0.0,1,1,2,0.0,0.0,18.03,1
0,15,907,0,0,0.0,0.0,0,0,15,1,2,0.0,1,0,3,0.0,0.0,23.18,1
0,9,5227,0,0,0.0,0.0,0,0,1,1,1,0.0,1,0,2,0.0,0.0,61.45,1
0,9,14718,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,87.36,1
0,14,20334,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,45.51,1
0,10,12909,0,0,0.0,0.0,0,0,4,1,1,0.0,1,0,1,0.0,0.0,28.77,1
0,11,4,1,1,0.0,0.0,1,0,1,1,2,0.0,1,0,2,0.0,0.0,59.03,1
0,9,5219,0,8,0.016,0.0,0,4,0,0,1,0.0,1,0,2,0.0,0.0,89.38,1
0,6,21458,0,0,0.0,0.0,0,0,8,0,3,0.0,1,0,2,0.0,0.0,11.88,1
0,3,2883,0,0,0.0,0.0,0,0,3,1,1,0.0,1,0,1,0.0,0.0,35.82,1
0,5,285754,0,0,0.0,0.0,0,0,12,0,8,0.0,1,0,1,0.0,0.0,95.5,1
